id,original_url,unshortened_url
1202982417436266496,https://www.spiegel.de/wirtschaft/unternehmen/kaufhof-ver-di-droht-mit-streiks-im-weihnachtsgeschaeft-a-1300103.html,https://www.spiegel.de/wirtschaft/unternehmen/kaufhof-ver-di-droht-mit-streiks-im-weihnachtsgeschaeft-a-1300103.html
1176861549555642368,https://www.spiegel.de/wirtschaft/service/juul-e-zigarettenhersteller-feuert-chef-und-stoppt-jegliche-werbung-a-1288596.html,https://www.spiegel.de/wirtschaft/service/juul-e-zigarettenhersteller-feuert-chef-und-stoppt-jegliche-werbung-a-1288596.html
1178411259353427968,https://www.spiegel.de/politik/ausland/oesterreich-fpoe-sieht-keinen-auftrag-fuer-regierungsbeteiligung-a-1289228.html,https://www.spiegel.de/politik/ausland/oesterreich-fpoe-sieht-keinen-auftrag-fuer-regierungsbeteiligung-a-1289228.html
1196479195716603912,https://www.spiegel.de/wirtschaft/unternehmen/volkswagen-abgasskandal-gericht-draengt-in-prozess-auf-vergleichsgespraeche-a-1297122.html,https://www.spiegel.de/wirtschaft/unternehmen/volkswagen-abgasskandal-gericht-draengt-in-prozess-auf-vergleichsgespraeche-a-1297122.html
1209113565954576386,https://www.spiegel.de/panorama/justiz/justizpanne-26-jaehriger-missbrauchte-nach-gestaendnis-seine-nichte-a-1302644.html,https://www.spiegel.de/panorama/justiz/justizpanne-26-jaehriger-missbrauchte-nach-gestaendnis-seine-nichte-a-1302644.html
1210969296588828673,https://www.spiegel.de/kultur/gesellschaft/magnus-resch-im-interview-das-kunststudium-fuehrt-in-die-arbeitslosigkeit-a-1302607.html,https://www.spiegel.de/kultur/gesellschaft/magnus-resch-im-interview-das-kunststudium-fuehrt-in-die-arbeitslosigkeit-a-1302607.html
1193722527299690497,https://www.spiegel.de/politik/ausland/nikki-haley-beschuldigt-ehemalige-kollegen-trump-hintergangen-zu-haben-a-1295819.html,https://www.spiegel.de/politik/ausland/nikki-haley-beschuldigt-ehemalige-kollegen-trump-hintergangen-zu-haben-a-1295819.html
1196958096498708480,https://www.spiegel.de/politik/ausland/trump-sprecherin-obama-team-hinterliess-boese-botschaften-im-weissen-haus-a-1297322.html,https://www.spiegel.de/politik/ausland/trump-sprecherin-obama-team-hinterliess-boese-botschaften-im-weissen-haus-a-1297322.html
1191118867189252096,https://www.spiegel.de/sport/fussball/niko-kovac-und-der-fc-bayern-muenchen-die-geschichte-einer-entfremdung-a-1294665.html,https://www.spiegel.de/sport/fussball/niko-kovac-und-der-fc-bayern-muenchen-die-geschichte-einer-entfremdung-a-1294665.html
1190933271460249600,https://www.spiegel.de/wirtschaft/service/listerien-verdacht-neue-ermittlungen-in-baden-wuerttemberg-a-1294615.html,https://www.spiegel.de/wirtschaft/service/listerien-verdacht-neue-ermittlungen-in-baden-wuerttemberg-a-1294615.html
1186467226083151872,https://www.spiegel.de/politik/ausland/trump-attackiert-eigene-partei-und-beklagt-angeblichen-milliardenverlust-a-1292649.html,https://www.spiegel.de/politik/ausland/trump-attackiert-eigene-partei-und-beklagt-angeblichen-milliardenverlust-a-1292649.html
